id,age_years,primary_language,scenario_type,description,reasoning_process,peer_dynamics,cultural_tension,outcome,emotional_growth,location,symbolic_logic,wisdom_gained,neural_embedding,recorded_at
mostly37-2246-49fd-a6f8-6614ca736205,19,Amharic,entrepreneurial,: ,symbolic_gained,"scenario, ",: ,Ingrowth,creativity,He,", ",age_,", {",2025-04-24 09:56:00
mostlyb2-ee35-4318-b64a-b1003303baca,16,Yoruba,entrepreneurial,age_type,reasoning_growth,"D-., Nigeria",2025_logic,"symbolic_-0.758,",independence,In,"neural-0.3,-0.,-1.1.0194.37,",A,"Heor, ",2024-04-29 23:58:00
mostly1f-37d2-4fda-973d-d85fdeace7eb,14,Hausa,entrepreneurial,", ",recorded_process,", ",", ",,resilience,scenario,2024embedding,A{ring perso ,", ",2025-09-30 21:39:00
mostly07-18c3-4960-a497-e760b7e5f068,14,Igbo,cultural,,recorded_at,_growth,Heg s pe to forlees.,age,critical_thinking,,M_gained,A tor mal m,primary_dynamics,2025-09-30 21:39:00
mostlydb-3d30-44da-8a22-e3a245ba40a5,15,Swahili,academic,primary_,adolescence,", ","}, ",: ,resilience,cultural_process,: ,"ethicalCmrit a andaes ba inedan m, ","-.202,.,-T1.4, ",2025-04-25 09:09:00
mostlyea-2c75-4254-b3a8-dde858395119,19,Swahili,innovation,description,cultural_logic,neural,: ,"emotional, –",integrity,} ,recorded_at,", ",peer_type,2024-01-23 00:46:00
mostlyb1-7e5c-4dee-8410-03608363564f,18,Yoruba,social,The_language,cultural,"primary_gained0,",: {,age,independence,"He, ","2024-0.1905,0.273",outcome,"recorded, ",2024-03-05 12:34:00
mostlyca-2024-4d7c-a691-3193be2ce7c6,17,Swahili,academic,outcome,location,", ",", {",", ",creativity,outcome,-1.792.,age_tension,reasoning_,2024-09-25 01:02:00
mostlya0-e4ac-4380-a38e-a6ee37d5271d,16,Yoruba,entrepreneurial,", ",2025 ,primary_growth,wisdom_logic,location,critical_thinking,"age,_process",", ",She ,Bar_tension,2024-07-25 21:04:00
mostly61-b4b3-478f-8898-b708c8e3e240,17,Zulu,identity,He ,D_dynamics,cultural_type,",growth ",neural_tension,independence,symbolic_gained,age_at,He_process,recorded_type,2025-09-26 14:42:00
mostlyf4-7cce-4d3c-b291-df597f235d4c,13,Shona,social,"leadership;,-_1.0328348,-1.",He {,peersymbolic.,", {",,empathy,outcome,,location,"peerea,-0..7905.67,",2025-07-24 01:32:00
mostly41-4efb-41b3-b263-b65c22361cc7,15,Zulu,innovation,A ased mes fre ,"age,_",} ,neural_embedding,wisdom_,empathy,wisdom: ,: ,M.,location,2025-04-17 14:25:00
mostly98-c3c4-472f-85c3-51dd3888884a,18,Hausa,ethical,S1.,primary{,,peerat,", ",integrity,Al ae ,: ,recordeds m d ,,2024-08-06 16:40:00
mostlya6-ae95-4def-8b7c-78a2996a2e47,16,Zulu,innovation,neural_embedding,wisdom_tension,peer_,O-;.,outcome,leadership,", ",If ,recorded_years{,ethical_type,2024-09-23 01:34:00
mostly2a-4b42-4a57-b681-b82b7707c9b5,19,Amharic,cultural,adolescence_c: ,"leadership, ","-0age.7.2,-0.3630,-1.70,-0..",", {",: ,critical_thinking,wisdom_gained,A ,description,primary_type,2025-07-15 20:26:00
mostly38-3f23-4e64-a1f9-01169774ba84,18,Zulu,social,", ", {,S,emotional_at,_growth-09,integrity,}_growth,", ",: ,: ,2024-12-27 17:42:00
mostlyf2-dd86-4449-88b3-dfc940d80665,13,Shona,academic,}} ,reasoning_process,location,outcome,recorded_gained,creativity,reasoningtension {,reasoning_at,reasoning_growth a,", ",2025-07-09 02:56:00
mostly1d-a8b9-4c3a-8e99-f037f0b82e00,19,Igbo,cultural,neural_gained,wisdom_years,"-1}9}, ",emotional_years,"symbolic,",leadership,He1ing with-coy c to b.,recorded,,", ",2024-11-05 01:05:00
mostly2a-0511-4f22-b43c-d1c602506fd4,14,Zulu,identity,,M_type,"He, ",: ,: ,independence,Inoutcome,wisdom_gained;arf;y withl; fksitcik with ande too.,peer_type,"description-0-,1.",2025-09-30 21:39:00
mostly5d-876b-4ea2-9667-cc6a224e3284,15,Amharic,ethical,"symbolic a,ran;t a togings d man.{",symbolic_logic,}} {,Au ai school inp bc,{growth,integrity,peer_type,recorded_at,cultural_-:--06,S,2024-09-22 17:21:00
mostly25-d259-4f73-9887-da697c5d60a4,17,Yoruba,academic,", ","S, ",: 5,cultural_language,outcome,independence,reasoning_process,symbolic_at,reasoning00,: ,2025-04-01 23:58:00
mostly60-78dc-411c-ac04-6e94987c132e,18,Yoruba,academic,outcome,}ater mean;anedo.,2024,primary ,C,leadership,Hausa,: ,emotional_gained,description,2024-08-27 18:46:00
mostly20-0334-4cca-ba86-3b6c308b7acb,19,Hausa,entrepreneurial,", ",He,"2025-,-0.8,-.8 ",symbolic_,"-0.143,--.7817,-0.3-12.169,-0.54,1.",resilience,scenario,: ,C{_years,location,2024-11-18 01:44:00
mostlya5-4988-4123-a6a6-18c9652e1fd8,15,Zulu,social,,outcome;a b f fe and cerlalrenar.,age,,description,empathy,age_yearsa,,age_tension,neural_embedding,2025-09-30 21:39:00
mostlycb-b586-4b38-a2e7-001df2bb9af4,14,Zulu,social,", language",,", ",neural,"A;,",independence,description,age_logic_dynamics,primary, ,2024-10-25 02:42:00
mostly92-b7fe-4005-9984-69c59294a4c4,13,Oromo,identity,In_embedding,: ,}dynamics,S_at,adolescencetensionat,independence,2024language,: ,"2024,-0.327",", ",2024-07-07 22:20:00
mostly9e-df75-4c03-a863-b0e88632fc26,18,Amharic,social,outcome,202404_logic-06.,She{,neural,recorded_process–,leadership,recorded ,_type,Aualleo fordatsereringityes.,independenceing the a,2025-03-08 08:08:00
mostlyb8-61d7-4063-ae3b-62c78daf711b,13,Shona,cultural,emotional_growth,neural,: ,He.,,creativity,peer_embedding,scenario_tension,{,: ,2025-08-27 23:42:00
mostly0f-6bcd-4a07-8dba-f0aefddbda98,18,Shona,social,He,", ","H1.05-0.814,-0.",peer_dynamics,He,leadership,primary,neural_process,"adolescence}-, ",outcome,2025-03-15 20:03:00
mostlydf-b80e-40d2-8a2d-3d7a325d8c38,16,Zulu,social,neural0.,primary,A,"wisdomer_growthlanguages, bert a andoring:, andted per tots a inaes ban.",: ,creativity,recorded,culturalscenario,", ",age_{,2024-07-06 09:56:00
mostly88-ad99-4e1f-a840-a97a96497ea3,16,Yoruba,identity,peer_type,"}, ",", ",A,emotional,independence,}} {,primary_logic,description,: ,2024-11-17 17:29:00
mostly65-fd3e-4c90-b3f3-1e3a81bcef3a,18,Zulu,entrepreneurial,"culturaltedeed, ",description,"Apeens a d thetsly,.","He, ",description,leadership,neural_embedding,neural_tension{,primary_gained,outcome_,2025-02-17 02:23:00
mostlycb-25b9-40a5-8e57-adb41da211eb,16,Hausa,identity,age_at,: ,E_,Heing ,emotional_,independence,"locationprocess-0ar,-.18,-0.-6.9-,0,-0.760.2112,0.-391.168T3,03,-00700 ",__,scenario_,", ",2024-09-11 14:42:00
mostly17-cffd-4616-9fd8-40bee9f6ee20,19,Zulu,identity,scenario_dynamics,"-1,-.",primary_location,", ",},independence,", ",", ",,primary,2024-03-30 22:10:00
mostly26-49b5-463d-bba3-c1fd5f2825d8,15,Zulu,identity,neural_years,Cdynamics,reasoningtypes 6,2024er-_: ,reasoning_type,independence,: ,recorded_process,"Atensiona, Nigeria",location,2025-04-07 19:35:00
mostlyd3-5007-4dc1-b9df-f8e0f985d449,16,Igbo,entrepreneurial,cultural,cultural: ,She_n.,: ,Hknarar,critical_thinking,reasoning_language,"culturaldynamics, ",: ,Some,2024-06-01 20:04:00
mostly9e-d948-4ced-bf4a-dc4d7c54cd13,16,Amharic,entrepreneurial,: ,: ,primary_years,: ,He00 ,leadership,Heu,A ,", ",neural_tension,2024-06-18 18:40:00
mostlycf-2b63-4756-882b-db27f8d4d67b,17,Yoruba,cultural,peer_years,: ,"scenario,t ",", ",P_gained,critical_thinking,"He, T",2025,peer_gained,: ,2024-07-21 11:32:00
mostly24-c601-4a64-92e5-70eb1ed0c735,18,Amharic,innovation,age_embedding,scenario_type,", ",Amo-es andlyi and.,", ",integrity,emotional_s,If ,primary process_age,Some,2024-01-16 10:05:00
mostlydb-4ce6-46a6-857f-47e13b8dab04,17,Zulu,ethical,_type,description,wisdom_,"He aa, ","-.15,-0.0.09,0.9,0.3,49,1-0.9,-0.",leadership,S,"Aes toer in,atarar priti.","peer}oing--.30.38}9,- {",recorded_dynamics,2025-06-07 09:51:00
mostlya9-1deb-4248-bd5a-040a02430b13,18,Amharic,social,C,emotionaloutcome,recorded,: ,ethical,leadership,}3 ,2025_-8231808.,M_,,2024-09-22 12:56:00
mostlyc1-5ebe-4e67-9ec1-fbd6a1781bce,14,Shona,cultural,peer_dynamics,", ",2025 ,", ",reasoning_growth,independence,peer_embedding,A foran calgers.,", ",recorded_c,2024-07-06 17:47:00
mostlyd2-f78d-42d6-be8b-630cf64f83b6,19,Igbo,innovation,She00,The,primary_language: ,culturalyears,", ",critical_thinking,symbolic_gained,adolescence,",, ",emotionalS{,2024-04-30 09:53:00
mostlyff-b49e-4f9f-96f8-2acce35751a5,18,Amharic,cultural,primary_language,"A,: ",recorded_years,2024-0.7,age_embedding,critical_thinking,", ",Hi f,A toenss aaltlyes.,If ,2025-09-15 20:04:00
mostly0a-e0e3-4b16-afbd-084775e356ed,16,Amharic,identity,cultural_process,",-",primary_,primary_years,A; ina.,independence, ,", ",A ,_tension,2024-01-11 00:16:00
mostly69-8e3d-4ca7-bef6-04784a3caeda,19,Hausa,ethical,outcome-r0.,description,description,location,recorded.,empathy,} ,: ,", ",} ,2024-01-23 11:04:00
mostlyfe-e97d-4cda-9263-982b908e6e64,14,Shona,entrepreneurial,{,She_gained,", ",} ,{,leadership,description,description,A_,"2025-0.4T,",2024-12-09 03:08:00
mostlye1-2441-473c-a0e0-f9abbb558bf0,15,Swahili,social,"M, ",outcome,2024S.,emotional,description,empathy,wisdom_growth,A_years,Hausa,: ,2025-09-10 22:15:00
mostly0b-1239-4a15-8a04-44dafdc20ed5,15,Hausa,ethical,", ",,B,ethical{,2025A1.,integrity,wisdom_language,2024,scenario_logic,Cr,2024-05-26 17:29:00
mostly6e-e591-4b58-9464-c0ceacc64c04,16,Zulu,entrepreneurial,neural,"2024-093,0",202500process,scenario__,"S in, ",resilience,scenario, ,2024,",, ",2025-03-08 11:38:00
mostlyc7-fa3d-411d-a1d6-dd476eb1e809,17,Shona,ethical,E to; s.,age_gainedgrowth,: {,_at,2025symboliclogic in: ,leadership,",-0.829,1.09.,-121.2",Ae neso.,A ,location,2025-09-30 21:39:00
mostly5c-abd4-440a-9ed6-7425da1ad6ce,19,Hausa,entrepreneurial,", ",emotional_gained,recorded__dynamics,"peer_dynamics,",: ,resilience,reasoning__tension,primary ,recorded_type,: ,2024-09-25 20:34:00
mostlydb-a874-414a-8d82-b12cd9d863b0,19,Zulu,ethical,",process",B,symbolic_gained,", –",Sheat,empathy,emotional0.,", {",: ,Friends_typeyears,2025-01-25 23:50:00
mostly72-efa0-4595-8df7-06ae1c188852,15,Amharic,innovation,Hausa,2025logic,M ,age_s,__tension,creativity,location,}_type,H_gained,scenario_years,2025-04-15 10:38:00
mostlyd4-7905-47e7-8ebf-0f12ea28cfa9,19,Igbo,innovation,"cultural_gainedy, ",recorded_growth,", {",S,,resilience,: ,", ",S,adolescence {,2024-11-23 09:50:00
mostly37-1316-412c-bbe4-5a0af62f0252,13,Hausa,cultural,description,: ,Pat ,"primary_, ",peer_type,creativity,Aner lseoalaten.,", ",scenario_process,: ,2024-05-19 00:41:00
mostly95-152a-4488-abf0-85baddb41498,13,Amharic,innovation,symbolic_gained,Some ined:,", ",He ,",-_",leadership,neural_years,description,",_",Agrowtheal for in;obytg c,2025-09-24 20:58:00
mostlycd-0952-41fc-86b8-595076eb9013,14,Shona,ethical,reasoning_growth,", ",R: ,: ,culturalprocess_,integrity,,"recorded-2-0.213,0 ",E_,0 ,2024-05-28 13:02:00
mostly32-06f5-46cd-8971-e0462cf3e9f1,17,Swahili,identity,He,He,Somet ,age_,"Ifat, ",independence,"A, ",", {",recorded gained,adolescence:00,2024-03-23 17:55:00
mostly02-fd6a-4541-9be3-1474c6c36393,16,Yoruba,innovation,symbolic_growth,2024,scenario_gained,emotional,outcome,creativity,", ",age_type,: ,An,2025-08-15 20:37:00
mostlyf7-702f-4282-8393-90709e6b6581,13,Oromo,creative,wisdom_process,}} {,neural_embedding,age-T: ,primary_logic,creativity,scenario_tension,,age_tension,:,2025-03-10 16:03:00
mostly53-1138-4644-8266-bb6cb83c4a6b,13,Amharic,ethical,: {,scenario_type,scenario_years,: {,outcome,leadership,: {,C_dynamics,},: ,2024-10-05 09:53:00
mostlyb0-a3fe-4f7a-904f-d58884efd236,18,Igbo,cultural,cultural_gained,: ,peer_embedding,symbolic_process,_years,empathy,", ",: ,"He m, {",adolescence,2024-05-25 23:47:00
mostly87-e629-4702-8e15-9047a9df1cf7,13,Swahili,entrepreneurial,"A_gainednes,e; a iningal and ces the s to m.",scenario ,", ",He_,",-2-09-T a.-7, ",critical_thinking,",",", ",symbolicS_languages,}P{,2024-11-19 19:50:00
mostly3f-3bd6-4027-be21-588fb4a852d9,18,Igbo,innovation,cultural_logic,_growth,"Bat,ean.",cultural_tension,", ",creativity,If,scenario__dynamics,"emotional_growth, ",age_at,2024-04-01 03:17:00
mostly56-d6a9-4799-b450-5accba581b36,13,Igbo,entrepreneurial,", ",: ,: ,", {",", ",leadership,location,An,wisdom_tension,ageS_years,2024-03-24 12:54:00
mostlyb1-0405-4f44-8374-281a5d165f99,19,Oromo,cultural,recorded_growth,,leadership_process,recorded_type,neural_tension,critical_thinking,"Sheespeerle p withles and, ands andit, ",Aenaerar ces cy cp a.,:00,"-0..33288368,0,-T10.49,0.235,0.",2025-09-30 21:39:00
mostly23-e830-4bd4-aaaa-837693bbc1a8,13,Oromo,entrepreneurial,recorded}_growth,If,Cembedding: ,leadershipe a lesan in-p1.,description,integrity,", ",age_atembedding,reasoning_language,Ararta up andtyyses aenots.,2024-06-13 23:08:00
mostly2b-9508-44d3-965a-2167114a0427,15,Yoruba,identity,,: ,":, ",In,M.,resilience,He in toes to to with fic.,", ",outcome,reasoning_,2024-06-09 08:29:00
mostlydc-a16d-4603-bc12-71ae3ac539c4,18,Hausa,entrepreneurial,wisdom,reasoning_embedding,"B, ",: ,location,leadership,,}} {,_-_,emotional__,2025-03-19 03:57:00
mostlyd1-ff06-46de-be1f-71e207e38efd,19,Swahili,academic,", ",}_ ,recorded__at,A.,recorded_dynamics,independence,Car.,{,P: 18: ,"location, ",2025-01-13 01:38:00
mostly22-9868-4b11-a7a8-4ea1b1b36d92,16,Yoruba,identity,"A-,0.724,-0.05,_dynamics",", ",description,Sut; h.,He_language,independence,2025,{,-0ing.,description_years,2025-08-18 08:38:00
mostly39-91c5-4795-a250-cd3ccc1240f0,17,Hausa,identity,:.,", ",: ,symbolic_process,She ,resilience,recorded,age__ate,wisdom ,"A-0-160.272703,-0.,0.22317,-010910703ing,-0.48,0..",2024-05-24 08:03:00
mostlyf6-d5bf-4235-861b-9cf1bcc2c8c3,17,Zulu,identity,A,outcome,recordedage_logic,", ",wisdom_language,independence,", ","Aes,-en.",", and ",emotional_at,2025-06-18 12:41:00
mostlyb0-5747-420f-84b2-328106b82d7a,14,Zulu,ethical,_language,recorded_process,: ,neural_dynamics,Friends{,integrity,2024_},"Pu,0.",description,cultural_tension,2025-07-05 22:12:00
mostlyee-40ee-456b-8d64-102a71fd4d99,17,Amharic,ethical,_at,", ","adolescence-0e,0.45,-0..33, ",primary ,He,integrity,reasoning,", __tension",He_tension,description,2025-02-22 23:58:00
mostlyba-4378-40a9-ae82-844818ececde,16,Yoruba,identity,recorded_,culturalage_years,H,", ",", ",resilience,recorded_,: {,description,",- ",2024-07-22 18:23:00
mostly61-1bd7-4495-af7e-a7fae915390b,18,Yoruba,cultural,cultural_logic,At cteeo s;o: ,A_thinking{,description,", ",integrity,wisdom_years,location,E,ethical,2025-09-30 21:39:00
mostlyac-0024-486b-84e3-4d3ce5b1924b,15,Yoruba,social,Friends0.,If;alaaae s lan.,,recorded_gained,Mdynamics,resilience,Hausa ,emotional_,Hausa,adolescence to,2025-05-17 03:23:00
mostlycf-b36b-4e03-aebd-4ec871089903,18,Swahili,entrepreneurial,recorded_process,C: {,primary_years,", 0.11 ",ethical_,integrity,description_dynamics,emotional and,M ,Sheenid,2024-03-26 18:45:00
mostlydb-180a-4d2d-94b9-33f61d8c1370,13,Zulu,academic,wisdom_process,", ","0.39.63,0.18406,20.4,0,-0.6-0,T1--0_-0.39-2,0..",symbolic-0.5.,A,integrity,peeremotional_logic,outcome,", {",", ",2024-04-06 06:18:00
mostly08-18a6-48c3-a3a8-5f0c4ff7c7e9,15,Swahili,ethical,symbolic,"}, ",outcome ,The,", ",empathy,", ",adolescencee_language,",: ",peer_type,2025-07-06 04:11:00
mostly1f-0dfd-40b0-87f4-1d1112c55d0d,18,Swahili,academic,peer_dynamics,recorded ,", ",leadership,", ",creativity,peer_logic,primary_at: ,_years,"emotionalCli; in ao toorcasn.48inger,",2025-06-15 15:30:00
mostly84-f85f-43ff-842f-55d5b22063d5,18,Igbo,innovation,",",outcome,symbolic_years,outcome,C00ies f.,independence,A ,: ,neural_languagegrowth,A {,2024-11-08 20:40:00
mostlyad-9369-46fa-8fa4-4923fb059f16,16,Yoruba,academic,In,description,", ",D_,location,empathy,outcome,{,,The_tension,2024-11-13 21:32:00
mostlyc5-5ad5-4a68-9115-ae39b3f3f93f,18,Swahili,entrepreneurial,: ,: ,wisdom_dynamics,recorded_at,"leadership, ",leadership,Mage_process,emotional_,"A toi to with in l the withtt witha,ecinging.f, ",",description",2024-02-16 05:21:00
mostlyc6-3ff6-43fb-b349-1a415517d14e,16,Hausa,identity,2024,0.,reasoning_type,"She0.-961.714, ",symbolic_type,leadership,C_,"2024-T1,-11.13,- and;.",recorded_dynamics,2025growth,2024-06-06 21:40:00
mostly03-92dd-4157-86c3-4af4cd7db2eb,17,Zulu,ethical,", ",reasoning_type,description_gained,adolescence,scenariodescriptionage_process,empathy,location,,age_process–,,2025-05-08 22:16:00
mostlya1-61b8-4bbf-abd1-ba18a2b12a79,14,Igbo,identity,", ",,B_language,,,independence,symbolic_years,", ",", ",{,2024-08-15 05:24:00
mostly2a-5ac1-4f24-93d2-644aa32aaea3,16,Yoruba,entrepreneurial,cultural_dynamics,", ",description,: ,", ",resilience,outcome,"adolescence,",} ,:,2025-07-15 18:45:00
mostlyce-75a4-4aef-9175-8e6157b7a180,15,Zulu,academic,"scenario-1T-16,.",He: ,},integrity_growth,,resilience,A ines_gainedo inec balleesing fing.,: ,symbolic,recorded_type,2024-10-04 22:19:00
mostlyc5-efd6-4803-a6cc-f99479f139c3,19,Oromo,cultural,primary_tension},", ",reasoning,emotional_ ,"C---281.03,-9T11474915 a1.45,0.16108-1,-1.,-0.",resilience,", ",B,,: {,2025-07-19 11:37:00
mostly21-136a-4bdf-8897-bd4eeb2ff1d2,13,Amharic,social,peer_at,neural__type,reasoning,cultural__,: ,empathy,,03.,: ,: ,2025-09-20 23:29:00
mostly07-5b42-48e7-8dc7-7317b7d37f72,18,Yoruba,social,: ,", ",symbolic_growthlogic,A_atembeddinge.,", ",creativity,S,recorded,peer_growth,emotionalyearsare pesers a bs ling asetedala m.,2025-04-30 06:59:00
mostly06-3129-4f2e-8cc0-88664cf2ac14,17,Amharic,identity,primary_,scenario_growth,R,primary,},critical_thinking,description,scenario_years_embedding,S_type,"symbolic_years0-05,-.05, ",2024-05-16 22:47:00
mostly9a-516a-4f66-a1e6-2575838ba31a,14,Amharic,identity,Hausa_l,Hem inloratening m.,",cultural",cultural_tension,-T116-01.,independence,"In, ",", ",reasoning_dynamics,description,2024-08-13 01:29:00
mostly74-bef6-4c62-9549-1b05a2ae0dc2,18,Amharic,creative,wisdom_process1,", ",: ,", ",neural_gained: ,creativity,2025-,peer_,In,C_dynamics,2024-12-27 00:15:00
mostly23-c3d5-4cc9-821d-4a6bdc051336,13,Zulu,identity,} ,", ",", ",peer-T1o00 toeenti ma,scenario_at,independence,: ,_yearsat,outcome,primary_process,2025-06-23 01:05:00
mostlyda-a0f7-4fef-86dc-dd843ceb135b,13,Swahili,entrepreneurial,: ,recorded_process,"--7,0.04..","2024,} ",2025,independence,"Pk.7-0,0.9.,-14,0.2, ",:1.,A ,scenario_process,2025-07-26 05:40:00
mostly7a-6a98-4e2a-bf0e-81a89a2fd2ff,19,Zulu,cultural,: ,location,location,"emotionalHeing sc with toseningp,yedt school and in withersle andral to a s and pan.",A ,independence,", ",: ,neural_gained,", ",2024-10-02 12:31:00
mostly2d-cb19-4231-a74b-f0bd76e5bf99,17,Zulu,identity,age_gained0.6,Sersnsa sert dalralssenener.,Shel,primary_at,: ,independence,", ",2024ing,"symbolic:_,",neural:e,2025-06-10 11:32:00
mostly44-2a45-45c7-8823-b89587434dec,16,Hausa,innovation,} ,"culturaldescriptionrns,.",cultural_at{,",-0.",location,integrity,", ",: ,", ",adolescence,2024-03-28 07:56:00
mostlyc9-8fae-4360-aaa3-668860a1d3d2,13,Shona,cultural,location,: ,}2024 ,2025-_logic,Membedding,creativity,location, ,,", ",2024-01-19 23:34:00
mostly8d-a770-42f7-9d33-83bf8269f165,19,Shona,innovation,:}}} ,description,location,"age, ",M_tension,integrity,", ","202406-T-T-1.3}09-463050,-0.",primary__at,}} ,2024-07-10 09:21:00
mostly85-32d2-4078-8ef6-7bf2356033bf,16,Hausa,identity,Bage toes and aal;sies inyes.,adolescence,", ",emotional_process,", ",independence,emotional_at,"2025e,1 a todg aftseroiesytt ap and doe school.","-0.48330.2,-0.9",", ",2024-09-26 06:59:00
mostly65-b8ce-45ca-9c09-69270adfa233,16,Hausa,entrepreneurial,"emotional, ",outcome,scenario_growth: ,: ,recorded_language,leadership,location,: ,wisdom_process,"}, ",2024-10-13 07:04:00
mostly10-63c1-4599-bcca-ed33feaa5f00,17,Amharic,ethical,primary_language,", ",primary_type,She{,reasoning_type,empathy,: ,wisdom0.,A,"}, ",2025-01-23 10:38:00
mostly05-aba1-4816-b7e6-83c4db19c0f7,17,Zulu,ethical,", ",C_gained,recorded,"Aeers,-ar fors.00",adolescence,integrity,", ","-0.0T7002,-0.0..49,-20e.3367, ",peer_process,: ,2025-05-06 16:56:00
mostly35-8ffc-4297-a6bc-e9f769bd2ca4,14,Oromo,creative,", ",He ,outcomegained,", ","2024er, ",creativity,:03-28:00,2025_language1: ,recorded_,description,2024-04-28 20:50:00
mostly47-966f-4d53-bd3e-e81d839f9762,18,Swahili,entrepreneurial,reasoning,She.,culturalsen with.,neural,He_process,empathy,2025-.,", ",2025emotional d,2024},2024-06-09 07:38:00
mostly18-36a8-4cba-8b56-a5e96bf4a9a7,16,Hausa,cultural,_logic,peer_embedding,", ",wisdom: ,",1}00",creativity,emotional_years,wisdom logic,location_language,C_,2024-02-24 13:48:00
mostly7d-dba5-4ebc-a9dc-275aa477b2ee,17,Amharic,identity,"1.7,.",}} ,primarylanguage ,", ",recorded__at,independence,wisdom_years,",0, a1.",", ",,2024-09-30 16:08:00
mostlyb5-f9b0-4d0e-b7c9-a4f081b8070e,14,Swahili,creative, a_0.,Ae pap,recorded ,Ak ita m fupoingesoal and slater anden dasy a sescingor; city d ,},creativity,A_tensiongrowth,He_y-: ,", ",Hausa{,2025-03-29 10:28:00
mostlyd5-7a2b-4a1e-92cf-86b42555a736,18,Hausa,identity,description,,Agrowth-T1: {,reasoning_tension,", ",empathy,She,cultural_embedding: ,C_at,"2024-3,0.12,-0.9, 9",2025-09-29 12:20:00
mostly10-4c18-4647-b720-72525b0b2cc8,13,Oromo,identity,scenario ,adolescence_at,description,,B,creativity,recordeds,"2024age--068-1,-0.0816,-13, ",", ",_,2024-01-21 03:16:00
mostly76-f0ba-483f-8c4c-21d8454802a3,18,Swahili,creative,: ,cultural_type,"symbolicgained, ",scenario.,} {,creativity,cultural_type,", ",age_tension,"She-ingfT, ",2024-06-23 01:45:00
mostlyd4-d75c-4b60-82e0-7d414ad920c0,15,Yoruba,academic,location,"1.4060,ing.7T40.,-.",wisdom_at,recorded_,reasoning_language,critical_thinking,", ",In,recorded_,culturalS,2024-05-18 18:29:00
